userid,itemid,rating
702598,383302,8
580748,254960,10
724949,1036192,10
196300,299987,10
115779,644425,6
791274,940367,8
341876,1465824,8
496486,136110,8
280157,1892058,10
696760,1378631,10
79835,1678888,10
947774,951771,10
291134,271412,8
960641,1542667,8
516025,2130962,10
339556,1058632,10
642782,127495,10
554053,653960,10
805957,1146287,8
329521,1729496,8
910752,1669625,10
366628,160612,10
868558,877767,10
315079,127865,10
530126,1266176,10
521215,132738,10
288727,199457,10
962882,806803,10
612739,2201799,6
639255,1858651,8
806378,883916,10
200084,154823,10
271102,644425,8
54623,424962,8
511865,1741645,10
838528,178058,8
198365,575727,10
310567,166633,8
282628,127865,10
719519,1031440,10
18490,174086,10
28039,588814,10
783708,979046,10
209374,1661761,10
597392,1284660,8
297899,440363,8
141785,763288,8
962792,599262,8
788934,301159,8
145342,1002863,10
455742,479018,10
502942,196859,8
511387,1266562,8
135936,833666,10
423728,1639988,10
279258,155735,10
324911,2333654,10
912346,166633,8
754741,550590,10
449448,1396878,10
122175,1426339,8
158973,1501987,10
118246,1317846,8
702993,1009845,10
63786,684027,8
656172,466944,10
338319,704861,6
753984,439655,8
399308,125465,10
680202,1760942,10
679853,1693615,10
827305,1334351,8
98537,357231,10
262317,2577550,8
950692,2903209,8
537064,269172,10
986364,644425,8
895962,424962,10
425211,416213,8
207028,1173025,10
138244,2398521,10
659663,131533,10
109576,517802,8
987358,620288,10
152586,773497,10
256444,182915,10
693086,1106101,10
47317,2566679,10
771363,2075137,10
750799,1801597,8
692838,1666866,10
34188,2707029,8
815864,164593,10
204838,709832,8
30721,1574534,10
906835,1547971,8
537597,2654048,8
524631,169961,10
772321,139086,10
211037,1565667,8
153909,2063202,8
454179,601482,10
750497,2376757,10
237004,858647,10
987186,1076157,8
805696,1163129,8
261862,1260666,8
635302,183945,10
836577,1695279,6
257847,591853,10
441868,1528722,10
697311,2704615,10
334523,1446293,10
784759,946530,10
16900,432275,10
203003,478490,10
159943,781825,8
555409,123373,8
291131,263699,10
544461,166633,8
576082,795320,10
435057,1337205,10
928978,986546,10
657665,158794,10
691468,609338,8
842489,125465,10
45387,255241,10
196338,1069002,10
78022,2163773,8
848374,132135,8
509853,1226293,10
300863,503009,10
814284,1920477,8
19180,2793818,10
321830,1501987,6
499388,123373,10
356981,2741268,10
562670,172914,6
717534,977833,10
99275,147594,10
770652,1424883,8
462515,2520466,10
542088,135750,8
966731,1908561,10
278675,241019,10
79395,168610,10
683469,2872227,6
400127,1869763,10
852901,1319519,8
968390,1046153,10
939622,154652,2
415426,2586703,10
645485,547674,10
265250,2484937,10
760244,1869763,10
535788,139792,8
257777,1484078,10
704322,182915,10
943499,154002,10
77241,1693615,8
441830,2834619,10
487526,2934055,10
364968,555308,10
832225,756819,10
464921,1687082,10
263602,1472591,2
9828,730008,10
256133,1463604,10
342643,152836,8
977753,1211829,10
976802,371022,10
841191,1608617,10
924801,987743,6
897683,150752,6
208418,1729496,8
672675,1942313,10
162157,138431,8
106791,429191,8
447940,1255726,8
134211,1519172,10
750791,145906,4
279815,131117,8
809406,1337205,8
430027,145906,10
754917,1609912,10
194295,921642,8
729886,181737,10
354151,1697200,8
726839,1073611,8
777615,1362593,10
753927,136860,10
227322,2115784,10
401869,1198944,10
804816,2826127,10
783003,1773535,8
508403,1799162,10
801446,450618,10
93511,1419083,4
691106,1459683,10
116211,887695,10
742948,1174307,8
63956,1814462,10
235999,200393,10
579878,887454,4
39245,2177538,6
198167,1711936,8
734984,166633,10
26480,123793,10
154309,2653183,8
240972,1082384,10
845138,1092231,10
113808,172027,8
409388,627759,8
634963,1711936,6
377223,1611671,10
249841,2233134,6
648652,1390469,8
887081,134015,10
654358,1064359,8
517737,1675905,10
46077,382919,8
2626,1949394,10
765858,1126889,10
243742,688271,4
36473,523495,6
197403,1949394,10
415895,823534,8
491875,2872180,10
428289,131117,10
538186,920927,8
914571,1379559,10
565115,763288,10
1149,130259,10
593656,174086,10
379865,138431,10
11184,1229740,10
401171,169961,8
476109,139086,8
504540,131117,10
604509,134015,8
509541,263699,10
489995,1434272,8
491147,1213427,10
531832,921642,8
581386,226529,10
736182,139086,10
643823,141688,10
314162,999837,10
39108,1939936,10
695949,2769473,10
6319,153475,8
171826,1273915,8
32925,1101264,10
782114,1693615,10
136132,1136365,10
850264,2526108,4
203259,1463604,10
715744,2155094,8
817986,1207456,10
172713,1255302,4
334035,1752487,8
954688,1896920,8
858448,1507056,10
514050,131117,8
860053,130259,8
363935,2755484,10
114860,1091654,6
546983,868096,8
636983,574286,8
21848,2444721,10
998134,176025,4
183304,1545760,10
128063,861707,8
45387,449609,10
683657,182578,8
772,836441,10
835065,1869763,10
14393,2311418,4
630850,1523882,10
367722,140321,6
629261,858828,6
882447,125564,8
84155,1869763,2
503448,164051,10
95153,468020,8
88171,1844025,10
518001,1219459,10
255578,1448967,10
490118,1527946,10
445847,132135,10
216413,1924247,10
370736,427691,10
39504,124553,10
834172,1547971,8
571894,2015751,10
995859,2215805,8
236358,141761,10
631926,931734,10
70014,573147,10
452768,183945,10
990344,727157,8
422895,309634,10
182074,126335,10
970751,668280,8
645434,1738544,8
480020,1022099,8
742131,152836,10
787762,858304,10
584444,845730,8
160814,1628630,10
196455,750005,10
269805,1179273,8
517647,988239,10
393635,1543836,10
553485,263699,10
166839,1270958,8
539936,1383632,8
11051,2267346,10
651567,914136,10
684145,661589,10
199868,1542250,10
144637,492247,8
491875,1707988,10
660195,1154732,10
783861,331370,10
46457,368421,10
101975,140321,10
197379,1636171,8
502999,154652,10
304674,649440,10
767765,1679360,10
533958,124204,10
491589,2231774,10
601130,427691,10
848732,132738,10
770268,2641318,8
824116,197170,10
884943,148089,10
807088,231133,10
122707,226278,10
719688,152662,10
617806,1754771,8
87239,1260731,4
161535,178058,10
604386,2004376,10
278331,263981,10
780027,1476825,10
622167,2872227,10
786103,167112,10
835439,123793,10
761310,308150,8
271029,140877,10
730410,1478427,10
260673,135750,10
985203,562188,8
789047,1488836,8
584999,131698,10
897040,814116,4
125457,2476239,10
983796,127865,8
26759,2309796,8
813557,166006,10
258972,1064397,8
196263,192258,10
520660,330238,10
367321,169179,8
760893,132738,8
47112,403038,8
673375,280734,8
734520,221326,8
127472,127865,10
759962,1232187,6
439026,127865,10
250987,698130,10
538166,1869056,10
572561,1630965,10
616450,2116359,10
45337,2510283,10
710021,1178371,10
166653,1064397,10
689789,152836,6
153182,450618,10
51631,2559484,8
359808,2337876,10
597639,1746190,10
392851,134849,10
847987,397391,10
987285,152662,10
488773,1219459,10
323547,132135,8
235111,1231740,10
161947,1695279,8
777526,1115223,8
422939,1454376,8
171526,709848,6
920438,123373,6
307181,1686260,10
362951,2551780,10
57391,1881176,10
214719,125465,8
63907,1769937,10
860436,1515649,6
789041,619157,10
546275,124204,8
251932,126335,10
394092,153475,10
677072,190529,10
326209,131533,10
148530,132738,8
38796,987052,10
383944,2878135,10
557302,348662,8
117809,2796868,8
292899,127865,10
665404,1927996,8
362031,1976612,8
868581,652189,8
899624,193179,6
338400,131117,10
923338,580227,6
4020,1207456,8
105753,1472591,10
457935,1805488,8
504321,148690,10
179214,452942,10
444586,2865991,10
744054,1109803,8
400533,2389184,10
504125,2856326,10
238181,550829,10
948599,224876,10
657655,1882156,10
775877,1906757,10
721258,2932257,10
860400,585830,10
762464,617766,8
162407,693185,10
18082,1309537,10
127505,1640697,10
896115,1773356,10
677289,1920477,10
248080,848848,10
113090,2228385,10
660989,1133906,10
362951,1268336,10
360180,534612,10
550838,1106101,10
95559,887695,8
271077,954303,6
983232,1009845,6
273636,1916904,10
580365,1009845,10
230036,1289102,8
520751,169179,10
421436,1435687,10
948112,1000270,10
876938,1057664,10
942489,1159412,10
975384,168592,6
814718,132738,10
352852,127865,10
376450,2622144,10
206893,450618,10
6445,158794,10
767487,1240309,10
859603,1498329,8
135936,152836,8
864528,432268,8
733052,2107392,10
699436,992169,6
38813,1693615,8
627116,136110,8
681734,1507056,10
11720,181453,10
275459,1263582,10
146266,1830328,6
607343,1745124,10
356134,227442,10
567029,369899,8
145597,124553,8
342457,123373,10
540824,1076157,10
948316,1175903,8
586271,883661,8
330096,2595491,10
215810,140877,10
943602,131533,10
505791,2075137,10
17346,1662059,10
721095,569424,10
185410,532135,10
958910,2445075,8
880981,1009845,10
964732,603369,8
514559,2075137,6
552088,1286229,10
820347,933074,8
758000,164051,8
894783,2770385,10
342438,1769937,8
484835,1164757,10
270418,1424454,10
786414,644425,8
828307,1010926,10
855904,1481329,10
5290,1090011,8
504121,1242444,8
86713,432268,10
792162,2793818,8
784700,2373592,8
381648,140321,10
44084,2262637,10
944920,2492236,8
884651,1770993,10
602569,706929,10
114853,2510283,10
601546,507732,10
775276,136860,10
257847,666332,10
442673,128730,8
234764,525355,10
351932,172027,8
795861,1328587,10
5137,160612,8
757406,2464257,10
179881,709832,10
856533,144585,6
490787,645460,8
471621,1661761,10
971415,1638062,6
361170,2708578,10
701421,1265357,10
43926,183200,10
89871,1099081,8
780004,2498084,6
507848,1048184,10
746976,1731468,10
426674,1257871,6
642058,174086,6
540381,127081,10
112073,142179,10
59614,1160073,8
792495,2806136,6
803973,2525612,10
875837,173235,10
429934,1240309,10
917676,131698,10
584801,2070968,8
681552,2854917,10
515163,557701,6
466147,1301573,10
827730,127495,10
964420,1085718,8
925395,652189,10
49842,1676837,10
213305,130259,8
30247,1687082,10
259876,241461,10
824001,1501987,10
175370,216959,10
147113,666794,10
70714,1808106,10
851963,2048786,10
333251,1679420,8
75208,1433766,8
623723,1615177,10
938440,829667,10
499018,131533,6
96530,2107392,8
421511,1110985,10
243775,144051,10
212526,1437612,10
776209,2876727,6
12900,432275,10
362031,2226744,10
248285,132738,8
838100,2696735,10
911114,1185240,10
392517,1607852,10
10124,755371,10
388739,125465,8
806970,136110,8
602302,2680432,4
198388,962489,10
18064,345146,8
123781,1160073,8
62664,2155094,8
732538,508973,6
421244,188485,8
507398,2343054,10
49264,145906,8
78029,143094,8
75124,172027,10
215042,141688,10
436348,125564,10
34220,205656,10
268004,730008,8
325894,547674,10
393676,127865,10
812926,123793,10
736692,226564,10
754786,168610,10
837437,1031440,8
601487,2039074,10
689658,1613854,10
847882,1242074,10
858295,526216,10
543042,136110,10
375703,956499,8
553328,149739,10
467969,152662,10
347147,987536,6
570899,1238932,10
45538,1110676,8
894267,1048184,10
948570,203856,10
353288,125564,10
362951,2631147,10
395691,1014293,10
722597,1633174,8
1921,139086,8
763642,1861000,10
376976,943243,10
50388,1498329,10
809738,1076157,8
728072,126335,8
203189,1335648,10
588790,1160073,8
757953,1163553,10
963900,527885,10
151944,466944,10
272829,123793,10
73760,1872602,10
24724,1076484,10
219378,1846864,10
670997,2885734,10
579845,693849,10
412639,125465,10
634829,1716472,8
112548,146684,10
107162,600840,10
210916,127865,10
786594,555308,10
89994,124204,8
783427,1492185,8
902815,686720,10
92145,193179,8
43332,2059409,10
867411,185226,10
962740,1278211,10
239766,2084326,10
971905,2250612,10
503314,125465,10
457964,131117,8
904531,1019581,10
409857,1252187,10
909180,2412294,8
247971,1717957,10
165402,1299190,10
81753,123373,10
769128,1609392,10
80810,168592,10
146771,174086,6
770646,1871026,10
187083,142179,10
987345,1974837,10
701366,1213427,10
38379,172914,10
968787,2051413,8
298877,2511676,8
832903,1018841,10
691468,2280839,8
837851,1213427,10
89360,1692512,10
904327,172027,8
790727,1186923,10
24501,2553295,10
472658,131533,10
471090,1810862,10
613734,131117,8
376450,2661998,10
388317,1294261,4
527330,181453,8
289375,1901762,10
230932,2215805,10
376434,1940985,8
40867,729362,10
46005,140877,10
355616,730604,8
310755,1274052,8
449516,624407,8
688163,1255726,10
365706,2565135,10
135002,1545760,8
382207,963476,10
836147,626764,10
720250,963476,6
538098,1220393,8
346502,948002,10
970744,1566348,10
407212,127495,8
95728,2713643,10
508869,132738,10
730953,2031136,8
41909,131117,8
525282,134849,10
377690,126335,8
126548,865225,6
388446,132738,10
42997,1459539,10
809820,866304,10
521597,1064397,10
212480,1036192,10
942693,948805,6
808091,200393,10
377274,154823,10
683558,1699137,6
78472,126335,10
225682,1952622,8
388319,166633,4
161070,596740,10
350394,174086,10
562172,1878529,8
796263,858304,10
2805,1676837,10
29087,2343054,10
750497,2303880,10
505157,1786525,8
673892,2468077,6
379047,1949394,8
102680,931734,10
930226,1391477,10
30937,126335,8
841394,126335,4
575523,1661761,10
965665,180843,10
165402,1130860,6
999621,2254041,10
358722,2232451,10
153851,193361,8
484992,547674,10
626105,125564,8
14907,2273244,10
138072,199457,10
694432,123793,10
178651,1448326,10
272457,2027145,8
224138,194128,10
947251,1523882,10
922250,1163553,10
362951,1549847,10
506156,671761,10
154090,1962198,10
419195,1295171,10
269712,2401751,8
472635,181737,10
615094,2211789,8
597738,1818424,8
426047,126335,10
846375,199231,6
150540,197391,10
985768,921642,8
486350,1800440,10
446050,534612,10
522290,1525577,10
618374,802278,10
313289,2447586,6
286582,1353811,10
902254,174258,10
49790,174086,10
171772,136860,10
652127,263981,8
33876,1694131,10
491589,2555037,10
647085,2504168,8
723718,134393,10
759702,455295,8
5700,382883,10
971652,186629,8
824112,1729232,10
991969,1188641,10
755942,1267490,8
585423,296430,10
613091,145906,8
440914,1797448,10
654725,1564333,10
74679,843739,10
969148,468020,10
923187,175496,10
116680,443464,8
822475,1260731,10
601450,287475,10
124887,147594,10
837130,1260666,10
858737,158028,10
377809,174086,8
203323,1179273,10
217801,1048184,10
595673,1361162,8
660659,1088129,8
54101,154002,10
144546,1456137,10
956033,1359622,8
306453,123373,10
971217,145906,8
987653,261679,10
534024,166006,10
42953,1879504,10
688418,218606,10
865796,2916025,8
386096,1840350,10
816183,1539576,10
891436,1069879,6
338287,733561,10
258449,1354299,6
422673,397183,10
490333,174086,8
150323,130259,6
972815,1419870,8
882459,142179,8
748181,203856,10
18889,1954806,10
912470,1940985,10
362755,1730182,8
66401,1882156,10
548307,295072,8
957319,2256307,10
266243,2343054,6
648900,146684,10
218017,1237986,8
380071,522755,10
597353,778237,10
474307,174086,10
38629,1433766,8
62460,135750,10
285825,386314,10
669983,1716472,10
634115,1636171,10
362951,1135613,10
752317,123793,8
444295,2046224,10
809375,780217,8
716351,183194,8
89201,2605640,10
6422,2905597,4
569779,2097937,10
63786,1215281,10
52378,1515339,10
995826,708064,10
691468,1754771,6
150538,125424,10
380897,187477,10
36418,134393,10
562753,1347405,10
104813,780217,10
339737,231418,4
108645,1741645,6
985029,2495121,8
58488,1060700,10
451709,1256956,10
667471,2903209,10
435323,1141067,8
47597,552889,10
331029,1247578,8
133640,1129399,10
946997,1171343,10
72033,1505204,10
901858,1018841,4
641712,883661,10
870729,130259,8
266982,1763585,10
468958,250315,10
442524,1982904,8
461561,1179273,8
654298,132738,10
941267,130259,10
121031,532135,10
897363,137585,2
303706,143094,8
814704,136110,8
421046,802815,8
90365,1129399,10
831689,1345027,10
967722,2160087,10
759839,1392841,10
257761,127081,10
944546,2626811,8
13314,2673874,10
941620,181453,10
390032,1869763,10
326390,1010328,10
480611,1542652,8
664462,130259,8
432828,2785640,10
411705,2673874,10
471375,130727,8
581694,654681,10
508403,494731,10
361838,1475816,10
418216,206536,10
592661,1498329,10
446593,129831,10
453252,172027,10
30366,1817073,10
755121,2083642,6
549994,168592,10
580052,1766461,8
215971,1499752,10
573703,2557055,4
83131,1499974,10
454610,195076,10
174078,1317846,10
939576,1414750,10
306314,1529320,10
944690,939721,8
306354,131117,10
894368,145906,10
374032,561264,8
990657,655630,6
487577,757774,8
378553,404235,8
222954,1901073,6
939325,147594,10
631978,1514308,10
619376,125465,10
682482,1260731,6
688066,1567172,10
125418,1573248,8
179277,1064397,10
215971,1362593,10
94959,1809616,10
450585,1626903,8
342601,134015,8
694441,152662,10
979603,183200,10
585467,1379559,10
393306,2902365,10
659642,1703034,10
210666,1563416,8
818568,271412,10
536523,337018,10
453920,730008,10
721858,218606,10
973766,131698,10
914831,1316404,4
465832,139086,10
303635,1056939,10
230329,1770781,10
34476,1880626,10
414914,127865,10
121522,1478427,10
693923,1815839,8
314973,989029,10
135981,2478626,6
264137,550322,10
875394,1057664,8
840043,986546,10
960646,467817,10
845800,168610,8
760910,130259,10
884132,125564,6
878482,1391320,10
845804,1738544,10
710021,1618682,10
11137,665360,6
412313,1106101,10
936970,2659203,4
214108,754797,10
669288,480832,8
344988,916397,10
962020,1459539,10
753762,1241304,10
224047,1427750,10
226930,1859039,10
466711,134015,10
18751,1501987,8
956702,1213427,10
801594,135750,10
451613,311350,8
784442,795254,8
117935,166633,8
513164,130259,6
516601,2478188,8
426634,136860,8
583085,141688,10
432214,136860,10
765399,139086,8
160792,1889597,10
806823,1603811,10
104755,2468805,10
193110,1584972,10
175702,1866411,10
657969,1570102,10
178037,552889,10
215267,1250402,10
411302,861707,10
182515,1453669,8
755010,166633,8
532702,407323,8
858225,1449570,10
